company,name,salary_top,salary_bottom,field,education,skills
company 58,job 582,9763.694657230744,3082.8450691076614,['internship'],['none'],"['Event Management', 'Planning & Scheduling', 'Technicians ', 'Psychology, Counselling & Social Work ', 'Civil/Structural Engineering']"
company 58,job 583,3471.1854397210172,299.2728926887145,['apprenticeship'],['masters'],"['Pharmacy', 'Printing & Publishing Services', 'Occupational Health & Safety', 'Marketing Assistants/Coordinators']"
company 58,job 584,8235.855291888458,4142.908872238462,['casual'],['masters'],"['Ambulance/Paramedics', 'Accounts Payable']"
company 58,job 585,8170.307119604301,5853.3989061485045,['casual'],['none'],['Housekeeping']
company 58,job 586,7051.105545951366,3210.587466542577,['full time'],['MBA'],"['All Trades & Services ', 'Market Research & Analysis', 'Product Management & Development', 'Sales Coordinators']"
company 58,job 587,9705.982505774922,5601.608123594444,['apprenticeship'],['PhD'],"['Oil & Gas - Exploration & Geoscience', 'Generalists - Law Firm', 'Criminal & Civil Law']"
company 58,job 588,4736.682323867148,4673.414776762903,['part time'],['apprenticeship'],['Teaching - Vocational']
company 58,job 589,6438.630180304414,5734.519700267021,['internship'],['tertiary'],['Business Services & Corporate Advisory']
company 59,job 590,4891.408510643063,2253.0287550965245,['apprenticeship'],['masters'],['Automotive Engineering']
company 59,job 591,5799.283400476696,4186.017554204496,['casual'],['secondary'],['Chiropractic & Osteopathic']
company 59,job 592,6916.334846280413,2681.0573537994155,['apprenticeship'],['secondary'],['Consulting & Strategy']
company 59,job 593,3427.456749959731,357.7073732947833,['internship'],['MBA'],"['Electrical/Electronic Engineering', 'Other', 'All Sport & Recreation', 'All Hospitality & Tourism ']"
company 59,job 594,8594.511482987704,6419.980294732789,['internship'],['apprenticeship'],"['Strategy & Planning', 'Administration', 'Other', 'Nursing - Aged Care ']"
company 59,job 595,9735.583152444175,1495.9890587844905,['apprenticeship'],['apprenticeship'],"['Policy', 'Teaching - Secondary', 'Administrative Assistants ', 'Account & Relationship Management', 'Community Development']"
company 59,job 596,7501.133080401139,5886.172334364035,['internship'],['none'],['Editing & Publishing']
company 59,job 597,6907.768397904672,3901.751205325701,['internship'],['secondary'],['Dental ']
company 59,job 598,5214.695957543826,4453.187874047133,['internship'],['secondary'],"['All Government & Defence ', 'Building Services Engineering', 'All Insurance & Superannuation', 'Media Strategy, Planning & Buying']"
company 59,job 599,9583.018101180904,5061.326163749474,['full time'],['masters'],"['Business Services & Corporate Advisory', 'Natural Resources & Water', 'All Engineering ']"
company 60,job 600,9330.554968815415,2577.48837820853,['apprenticeship'],['masters'],"['Medical Administration', 'Company Secretaries', 'All Mining, Resources & Energy ']"
company 60,job 601,2816.0021748933705,1904.5373398276765,['apprenticeship'],['apprenticeship'],"['Dieticians', 'Other']"
company 60,job 602,4086.8325980017794,1934.8531568358608,['apprenticeship'],['none'],"['Help Desk & IT Support', 'Planning', 'Management', 'Plumbers', 'Oil & Gas - Engineering & Maintenance']"
company 60,job 603,4372.7271293381245,2845.960744813344,['part time'],['tertiary'],"['Housekeeping', 'Contracts Administration', 'Training & Development']"
company 60,job 604,3035.919055813594,2329.8429091820517,['casual'],['secondary'],"['Airlines', 'Compliance & Risk', 'Management - Universities']"
company 60,job 605,7116.267083001842,3736.886958540596,['full time'],['apprenticeship'],"['Journalism & Writing', 'Teaching - Secondary', 'Other', 'Project Management', 'Fund Administration']"
company 60,job 606,8575.949024649306,7406.162426742821,['internship'],['PhD'],"['All Real Estate & Property ', 'All Trades & Services ']"
company 60,job 607,6742.453990495552,1188.6699774400988,['full time'],['secondary'],"['Self Employment', 'All Design & Architecture']"
company 60,job 608,6333.599952172846,4575.223773598005,['casual'],['apprenticeship'],['Strategy & Planning']
company 60,job 609,9065.856692228372,3604.7952347760047,['full time'],['none'],"['Bookkeeping & Small Practice Accounting', 'Industrial & Employee Relations', 'Optical']"
company 61,job 610,9943.35793319333,3816.1505623200997,['part time'],['MBA'],"['Construction Law', 'All Information & Communication Technology ', 'Technical Writing']"
company 61,job 611,8878.671140236976,8155.809812038107,['internship'],['apprenticeship'],"['Training & Development', 'Management Accounting & Budgeting', 'Residential Leasing & Property Management', 'Planning', 'Welders & Boilermakers ']"
company 61,job 612,5061.26920298394,278.1115310205773,['internship'],['tertiary'],"['Mining - Drill & Blast', 'Analysts']"
company 61,job 613,7966.071594866806,2575.6660957785716,['casual'],['PhD'],"['Systems Engineering', 'Management']"
company 61,job 614,8227.822217366438,2643.0343019210477,['apprenticeship'],['secondary'],"['Recruitment - Agency', 'Law Clerks & Paralegals', 'Floristry']"
company 61,job 615,7174.202175814555,1106.4222388735957,['apprenticeship'],['PhD'],['Nursing - Paediatric & PICU']
company 61,job 616,6627.447218170135,1385.8575234637626,['casual'],['secondary'],"['Banking & Finance Law', 'Mining - Processing', 'Child Welfare, Youth & Family Services ', 'Taxation', 'New Business Development']"
company 61,job 617,4993.134536070327,3212.8869944272697,['full time'],['secondary'],"['Health, Safety & Environment', 'Photography', 'Other', 'Airlines', 'Nannies & Babysitters']"
company 61,job 618,7961.741189549826,5634.096959349269,['casual'],['MBA'],['Administration']
company 61,job 619,9799.452999796453,8937.286701426845,['full time'],['MBA'],"['Government - Local ', 'Hair & Beauty Services ']"
company 62,job 620,4512.723746846263,2614.84599397657,['full time'],['apprenticeship'],['Other']
company 62,job 621,3013.7104513028457,1456.5384236169732,['part time'],['secondary'],"['Ambulance/Paramedics', 'Litigation & Dispute Resolution', 'Other']"
company 62,job 622,1907.649829394228,1311.3588607520744,['full time'],['apprenticeship'],"['Environment & Planning Law', 'Pharmacy']"
company 62,job 623,8463.325739806623,3702.108064964913,['casual'],['MBA'],"['Process Engineering', 'Insurance & Superannuation Law', 'Materials Sciences', 'All Information & Communication Technology ']"
company 62,job 624,6261.1272333911475,873.4800698942557,['full time'],['none'],['Other']
company 62,job 625,6687.48195274218,100.34161018675825,['apprenticeship'],['tertiary'],"['Chemical Engineering', 'Audit - External', 'Consulting & Strategy']"
company 62,job 626,5351.800844827408,4243.67501470191,['casual'],['PhD'],['Personal Injury Law']
company 62,job 627,8260.733771519517,5811.009805619714,['full time'],['apprenticeship'],"['Agency Account Management', 'Financial Accounting & Reporting', 'Oil & Gas - Production & Refinement']"
company 62,job 628,5932.062927260212,1543.3105001094439,['part time'],['PhD'],['Student Services']
company 62,job 629,8979.015012179063,5323.777121109268,['internship'],['tertiary'],"['Government - State ', 'Cost Accounting', 'Residents & Registrars', 'Intellectual Property Law']"
company 63,job 630,6898.311504577722,6259.340968645224,['apprenticeship'],['PhD'],"['Supervisors/Team Leaders', 'Mining - Processing', 'Biotechnology & Genetics']"
company 63,job 631,7249.317873172747,833.717641548114,['apprenticeship'],['PhD'],['Management Accounting & Budgeting']
company 63,job 632,5663.625946570203,1518.17978953668,['full time'],['masters'],"['Financial Managers & Controllers', 'Banking - Corporate & Institutional', 'Other', 'Other', 'Product Management & Development']"
company 63,job 633,3375.0576171985103,2131.5437301280003,['internship'],['none'],['Corporate Finance & Investment Banking']
company 63,job 634,5573.166759701233,4913.912839657357,['casual'],['masters'],['Nursing - High Acuity']
company 63,job 635,9162.337750979637,6850.306185444347,['casual'],['apprenticeship'],['Medical Specialists']
company 63,job 636,7957.815747468391,7751.245258193954,['part time'],['none'],"['Other', 'Retail & Property Development', 'Management', 'Sales - Outbound']"
company 63,job 637,8816.128763703695,4721.780787272939,['full time'],['tertiary'],"['Police & Corrections', 'Power Generation & Distribution', 'Training & Development']"
company 63,job 638,8395.654094801734,6013.111737743804,['apprenticeship'],['PhD'],"['Criminal & Civil Law', 'PA, EA & Secretarial']"
company 63,job 639,2952.7766046530023,224.83680891770553,['full time'],['tertiary'],"['Government - Federal ', 'Management - Department/Assistant', 'Nursing - Educators & Facilitators']"
company 64,job 640,6950.140710788858,2084.8632352369946,['casual'],['masters'],"['Mortgages', 'Risk Consulting', 'Analysis & Reporting']"
company 64,job 641,4437.663488675611,4318.322114162839,['apprenticeship'],['secondary'],"['Labourers ', 'Financial Managers & Controllers', 'Oil & Gas - Exploration & Geoscience']"
company 64,job 642,9586.698154522725,5147.179836646996,['part time'],['PhD'],"['All Self Employment', 'Management', 'All Sport & Recreation']"
company 64,job 643,9730.16691187,9035.710701860746,['casual'],['none'],"['Analysts', 'Policy', 'Banking - Retail/Branch']"
company 64,job 644,8155.176657309583,7380.414903343021,['casual'],['PhD'],"['Foreperson/Supervisors', 'Networks & Systems Administration', 'Policy', 'Machine Operators', 'Client Services']"
company 64,job 645,7484.403947636981,3318.2922589264795,['internship'],['PhD'],"['Electrical/Electronic Engineering', 'Stockbroking & Trading', 'Company Secretaries', 'Management - Agency']"
company 64,job 646,6967.7743172319615,132.96879794348348,['internship'],['MBA'],"['Management', 'Technical Writing']"
company 64,job 647,3645.7687561463304,2412.004460139663,['internship'],['MBA'],"['Security Services', 'Library Services & Information Management', 'Navy', 'Rail & Maritime Transport', 'Engineering - Software']"
company 64,job 648,3236.2275877137126,847.5448576656297,['casual'],['secondary'],"['Tailors & Dressmakers', 'Gardening & Landscaping']"
company 64,job 649,6021.480133361825,1167.368738886998,['full time'],['tertiary'],"['Architecture', 'Teaching Aides & Special Needs', 'Interior Design']"
company 65,job 650,4256.9165418133725,3790.4440226805505,['full time'],['MBA'],"['Management', 'Fund Administration', 'All Sales ']"
company 65,job 651,7755.302344294498,4570.065649801539,['part time'],['PhD'],"['Residential Sales', 'Environmental, Earth & Geosciences', 'Agronomy & Farm Services', 'Security']"
company 65,job 652,9673.226619214365,198.5631702047963,['internship'],['none'],['Retail & Property Development']
company 65,job 653,7490.770986940096,5163.245133198837,['part time'],['none'],['Engineering - Software']
company 65,job 654,9595.008189510017,1288.2882379616333,['casual'],['none'],['Building Trades']
company 65,job 655,7558.612036185668,3631.25839358625,['part time'],['secondary'],"['Nannies & Babysitters', 'Other', 'Management - Area/Multi-site']"
company 65,job 656,7559.315842539814,7474.778452160009,['internship'],['masters'],['Customer Service - Call Centre']
company 65,job 657,2895.3584498980736,1453.7504506351495,['casual'],['tertiary'],['Brokerage']
company 65,job 658,3089.1455719908654,1385.4741731885044,['casual'],['masters'],"['Computer Operators', 'Nannies & Babysitters', 'Financial Managers & Controllers']"
company 65,job 659,8407.584630253305,6752.113427602207,['part time'],['MBA'],['Speech Therapy']
company 66,job 660,9780.131714378305,5931.26489467071,['casual'],['secondary'],"['Food Technology & Safety', 'Teaching - Vocational', 'Analysis & Reporting', 'Industrial Design']"
company 66,job 661,6791.374931827362,5450.628454658826,['casual'],['apprenticeship'],['Web & Interaction Design']
company 66,job 662,7429.002979138375,5637.852084376798,['internship'],['none'],"['Power Generation & Distribution', 'Mining - Operations', 'Tailors & Dressmakers', 'Administrative Assistants ', 'Compliance & Risk']"
company 66,job 663,2473.32914048941,2441.2427864675124,['part time'],['PhD'],"['Management', 'Management', 'Audit - External']"
company 66,job 664,9793.914599773854,3706.9663307706637,['internship'],['PhD'],"['Teaching - Primary', 'Event Management', 'Child Welfare, Youth & Family Services ', 'All Insurance & Superannuation', 'Engineering - Software']"
company 66,job 665,6794.9831768513,5096.283384881016,['internship'],['apprenticeship'],"['Tutoring', 'Other', 'Modelling & Simulation', 'Quality Assurance & Control', 'Generalists - Law Firm']"
company 66,job 666,6388.255961965728,3904.1038457121126,['casual'],['secondary'],"['Audit - Internal', 'Technicians ', 'Freight/Cargo Forwarding']"
company 66,job 667,5848.049132322194,1788.7460982676296,['apprenticeship'],['MBA'],"['Programming & Production', 'Consultants', 'Import/Export & Customs', 'Sales Coordinators']"
company 66,job 668,2270.734021520108,2134.294320933198,['casual'],['PhD'],['Remuneration & Benefits']
company 66,job 669,8707.189152451378,1399.6009026955658,['internship'],['apprenticeship'],"['Farm Management', 'Indigenous & Multicultural Services', 'Treasury', 'Compliance & Risk', 'All Mining, Resources & Energy ']"
company 67,job 670,8417.983954673722,6190.589283684347,['internship'],['apprenticeship'],"['Compliance & Risk', 'Engineering Drafting']"
company 67,job 671,5535.215542324282,4466.539387603869,['casual'],['PhD'],"['All Retail & Consumer Products ', 'Environmental, Earth & Geosciences', 'Biotechnology & Genetics', 'Carpentry & Cabinet Making ']"
company 67,job 672,6974.50907937536,2141.85130923876,['internship'],['masters'],"['Teaching Aides & Special Needs', 'Tour Guides', 'Marketing Assistants/Coordinators']"
company 67,job 673,4031.8756258486324,1794.783982580005,['part time'],['secondary'],"['Optical', 'Management & Support', 'All Design & Architecture', 'Insurance & Superannuation Law']"
company 67,job 674,2151.25873065537,102.0455893532779,['casual'],['MBA'],"['Dental ', 'Biological & Biomedical Sciences', 'Waiting Staff', 'Sales - Inbound']"
company 67,job 675,9026.914143389387,7160.421886176582,['part time'],['PhD'],"['Teaching - Primary', 'Programming & Production', 'Army']"
company 67,job 676,7975.789075417661,7289.901371449603,['apprenticeship'],['secondary'],"['Dental ', 'Financial Managers & Controllers', 'Welders & Boilermakers ', 'Nursing - High Acuity', 'Landscape Architecture']"
company 67,job 677,9182.977072962329,709.4851706829319,['internship'],['none'],"['Estimating', 'Planning & Scheduling', 'Analysis & Reporting', 'Butchers']"
company 67,job 678,8509.168916823197,4752.299481478174,['internship'],['MBA'],"['Plant & Machinery Operators ', 'Taxation']"
company 67,job 679,994.340013139915,50.5979165550996,['part time'],['tertiary'],"['Clinical/Medical Research', 'Product Management & Development']"
company 68,job 680,8134.665425747916,4011.252815862046,['full time'],['none'],"['Other', 'Oil & Gas - Operations', 'Community Services & Development', 'Management']"
company 68,job 681,6044.55829601401,2414.8073700192263,['full time'],['secondary'],"['Health, Safety & Environment', 'Natural Therapies & Alternative Medicine', 'Painters & Sign Writers']"
company 68,job 682,8992.04734801072,3898.0593362877967,['part time'],['apprenticeship'],"['Contracts Management', 'Fund Administration']"
company 68,job 683,4187.550519278593,20.481377893522,['casual'],['masters'],"['Corporate & Commercial Law', 'Telecommunications', 'Supervisors']"
company 68,job 684,3545.1662282822826,55.77019971126029,['apprenticeship'],['secondary'],"['Merchandisers', 'Conservation, Parks & Wildlife', 'Management - Schools', 'Valuation', 'CEO']"
company 68,job 685,6751.261686296688,3910.394998457194,['part time'],['MBA'],['Oil & Gas - Operations']
company 68,job 686,9278.504940224226,6529.994602116971,['full time'],['none'],"['Interior Design', 'Environmental, Earth & Geosciences', 'Photography']"
company 68,job 687,5193.677580822858,1585.8563180527874,['apprenticeship'],['MBA'],"['Workplace Training & Assessment', 'All Hospitality & Tourism ', 'Building Services Engineering', 'Programming & Production', 'All Education & Training ']"
company 68,job 688,8233.103604303766,4460.039655808803,['full time'],['masters'],"['Management', 'Kitchen & Sandwich Hands', 'Maintenance', 'Policy']"
company 68,job 689,2850.008340773458,1231.916938057256,['part time'],['MBA'],"['All Science & Technology', 'Illustration & Animation', 'Superannuation']"
company 69,job 690,6650.09596758358,2156.3859707526576,['apprenticeship'],['none'],['Corporate & Commercial Law']
company 69,job 691,4336.932756226383,1850.1946251574063,['apprenticeship'],['secondary'],['Fundraising']
company 69,job 692,8664.953043323701,6154.6163158642275,['full time'],['apprenticeship'],"['Analysts', 'Compliance & Risk', 'Medical Specialists']"
company 69,job 693,9885.855558229672,8251.986695806443,['apprenticeship'],['apprenticeship'],['Rail & Maritime Transport']
company 69,job 694,5468.216288849911,2849.816349418158,['full time'],['none'],"['Teaching - Vocational', 'Aerospace Engineering']"
company 69,job 695,8678.561442239261,715.7626492363289,['full time'],['secondary'],"['Mathematics, Statistics & Information Sciences', 'Residential Sales', 'Other', 'Analysis & Reporting']"
company 69,job 696,7247.517335048567,6776.042093050778,['full time'],['PhD'],"['Banking & Finance Law', 'Mortgages', 'Settlements', 'Nursing - General Medical & Surgical']"
company 69,job 697,3744.162117809646,1271.5338011962517,['apprenticeship'],['PhD'],['Analysis & Reporting']
company 69,job 698,8192.10814535591,6065.77705764795,['casual'],['apprenticeship'],"['Supervisors/Team Leaders', 'Nursing - High Acuity']"
company 69,job 699,405.5342808735762,201.60286925033245,['internship'],['MBA'],"['Other', 'All Mining, Resources & Energy ', 'Systems Accounting & IT Audit', 'Risk Consulting', 'Maintenance']"
company 70,job 700,9143.337178573389,5773.886683876165,['full time'],['PhD'],"['Insurance & Superannuation Law', 'All Community Services & Development ', 'Employment Services', 'Strategy & Planning']"
company 70,job 701,6906.490127130404,5165.754428210984,['internship'],['none'],"['Event Management', 'Nursing - Educators & Facilitators', 'Analysis & Reporting', 'Psychology, Counselling & Social Work ', 'Business/Systems Analysts']"
company 70,job 702,9964.453077901291,5049.316853578472,['apprenticeship'],['tertiary'],"['All Engineering ', 'Sales - Outbound', 'Consulting & Generalist HR', 'New Business Development']"
company 70,job 703,3356.0854651281848,86.0697749473982,['internship'],['MBA'],"['Insolvency & Corporate Recovery', 'Quality Assurance & Control', 'New Business Development', 'Employment Services']"
company 70,job 704,9645.749809557441,8372.01350969208,['apprenticeship'],['none'],"['Freight/Cargo Forwarding', 'Management & Support']"
company 70,job 705,9488.087064950198,8083.120149051649,['apprenticeship'],['MBA'],['Biological & Biomedical Sciences']
company 70,job 706,3986.4694490545426,3196.135562850305,['casual'],['MBA'],"['Project Management', 'All Legal ']"
company 70,job 707,9156.165133464132,3005.9402807585025,['internship'],['apprenticeship'],"['Government - Federal ', 'Administrative Assistants ']"
company 70,job 708,8284.4736217032,8200.316738292564,['casual'],['none'],['Gardening & Landscaping']
company 70,job 709,8868.062842038458,7949.444637771017,['full time'],['PhD'],['Corporate Finance & Investment Banking']
company 71,job 710,3344.398186931986,3171.073348807095,['apprenticeship'],['PhD'],"[""Workers' Compensation"", 'Systems Accounting & IT Audit']"
company 71,job 711,9854.28467175215,3346.090813388818,['part time'],['none'],"['Management Accounting & Budgeting', 'Management & Support', 'Board Appointments', 'Printing & Publishing Services']"
company 71,job 712,4583.42984984016,1570.103295895997,['part time'],['masters'],"['Bookkeeping & Small Practice Accounting', 'Assembly & Process Work', 'Residents & Registrars', 'Legal Secretaries', 'Market Research & Analysis']"
company 71,job 713,7156.3414619982095,4830.091736465991,['full time'],['none'],"['Building Services Engineering', 'Fashion & Textile Design']"
company 71,job 714,7609.582979141373,6227.054677931106,['apprenticeship'],['none'],"['Nursing - Aged Care ', 'Medical Administration', 'Natural Therapies & Alternative Medicine', 'General Practitioners', 'Technicians ']"
company 71,job 715,9104.10256439861,331.0661836595874,['part time'],['none'],"['Other', 'Management', 'Settlements', 'Engineering - Hardware', 'Pharmacy']"
company 71,job 716,8079.349170820285,2384.4198251739135,['internship'],['PhD'],"['Environmental, Earth & Geosciences', 'All Information & Communication Technology ']"
company 71,job 717,4849.673702635947,4425.46947612335,['full time'],['secondary'],"['Receptionists', 'All Community Services & Development ']"
company 71,job 718,9906.246402016362,1878.0679944909307,['part time'],['apprenticeship'],"['Volunteer Coordination & Support', 'Automotive Engineering', 'Analysis & Reporting', 'Architectural Drafting', 'Consulting & Strategy']"
company 71,job 719,9808.698804965628,7454.641850619885,['full time'],['secondary'],"['Other', 'Environment & Sustainability Consulting', 'Other', 'Public Relations & Corporate Affairs', 'Interior Design']"
company 72,job 720,4916.477061035931,3101.8460946512128,['casual'],['secondary'],"['Other', 'Plant & Machinery Operators ', 'Air Conditioning & Refrigeration', 'Other', 'Environmental Engineering']"
company 72,job 721,8654.155747412833,8032.121810331393,['apprenticeship'],['PhD'],"['Other', 'Management']"
company 72,job 722,5327.410984326117,4851.972058767396,['internship'],['secondary'],['Oil & Gas - Production & Refinement']
company 72,job 723,9670.203863122337,9029.616647010846,['part time'],['none'],['Pattern Makers & Garment Technicians']
company 72,job 724,9159.88094315109,3118.7889806932035,['apprenticeship'],['tertiary'],"['Biotechnology & Genetics', 'Organisational Development', 'Corporate Development', 'Administration']"
company 72,job 725,6310.032206412616,2974.423940579869,['apprenticeship'],['secondary'],"['Government - State ', 'Front Office & Guest Services']"
company 72,job 726,7822.580852638198,5051.710289396424,['apprenticeship'],['apprenticeship'],"['All Mining, Resources & Energy ', 'Butchers']"
company 72,job 727,3708.409863497537,3585.307284256617,['full time'],['masters'],"['Dental ', 'CEO', 'Management - Internal', 'Treasury']"
company 72,job 728,4785.661448605316,2517.451929379929,['apprenticeship'],['apprenticeship'],"['Coaching & Instruction', 'Self Employment']"
company 72,job 729,7290.383914382813,7199.846088674774,['internship'],['tertiary'],"['Air Conditioning & Refrigeration', 'Pickers & Packers', 'Project Engineering', 'Environmental Services', 'Strategy & Planning']"
company 73,job 730,4206.495640419216,1200.8543239229984,['part time'],['masters'],"['Management', 'Foreperson/Supervisors', 'Programming & Production', 'Locksmiths']"
company 73,job 731,4986.150152787928,854.7190154270623,['internship'],['secondary'],['Ambulance/Paramedics']
company 73,job 732,5865.830454291104,5257.425327825154,['casual'],['masters'],"['Tutoring', 'Other', 'Illustration & Animation', 'All CEO & General Management']"
company 73,job 733,2270.1230563413533,945.1330718050377,['part time'],['tertiary'],"['Actuarial', 'Valuation']"
company 73,job 734,7183.9043412193005,296.097590516019,['full time'],['none'],"['Management', 'Project Management', 'Chefs/Cooks ', 'Valuation']"
company 73,job 735,4692.836802780236,2073.7692064254043,['full time'],['PhD'],"['Other', 'Developers/Programmers ', 'Corporate Finance & Investment Banking']"
company 73,job 736,5267.0864368883795,846.4701980657585,['internship'],['secondary'],['All Sport & Recreation']
company 73,job 737,2586.037163905148,121.39110452388802,['apprenticeship'],['PhD'],"['Management', 'Mining - Engineering & Maintenance ', 'Web & Interaction Design']"
company 73,job 738,3774.166214174579,780.550809681776,['casual'],['none'],"['Ambulance/Paramedics', 'All Sales ']"
company 73,job 739,6099.452829675447,5412.5574336055115,['apprenticeship'],['masters'],"['Training & Development', 'Nursing - Midwifery, Neo-Natal, SCN & NICU']"
company 74,job 740,5714.3835879701355,3019.7026470168485,['full time'],['PhD'],"['Oil & Gas - Operations', 'Biological & Biomedical Sciences', 'Veterinary Services & Animal Welfare', 'Nursing - A&E, Critical Care & ICU', 'Management - Department/Assistant']"
company 74,job 741,9463.195346652943,6340.269618176168,['internship'],['secondary'],"['Architecture', 'Navy', 'Engineering - Network']"
company 74,job 742,9713.757443290782,3646.824268049121,['full time'],['apprenticeship'],['Inventory & Fixed Assets']
company 74,job 743,4336.286876969494,592.2493336286539,['casual'],['MBA'],"['Other', 'Other', 'All Trades & Services ', 'Accounts Receivable/Credit Control', 'Illustration & Animation']"
company 74,job 744,5029.981409526894,3345.478904161131,['full time'],['none'],"['Systems Engineering', 'Management']"
company 74,job 745,9727.313385404917,4632.564816005971,['part time'],['tertiary'],"['Waiting Staff', 'Plumbers', 'Nursing - A&E, Critical Care & ICU', 'Other']"
company 74,job 746,9470.2993663383,9096.70373326979,['part time'],['tertiary'],"['Industrial Design', 'Psychology, Counselling & Social Work ', 'Business/Systems Analysts']"
company 74,job 747,1620.6263954261658,535.7879930073839,['apprenticeship'],['secondary'],['Financial Accounting & Reporting']
company 74,job 748,5227.3109113464925,2998.171762933779,['casual'],['masters'],"['Promotions', 'Quality Assurance & Control', 'Analysis & Reporting', 'Self Employment', 'Nursing - Midwifery, Neo-Natal, SCN & NICU']"
company 74,job 749,7714.276376042507,4864.670030054337,['apprenticeship'],['apprenticeship'],"['Treasury', 'Illustration & Animation', 'Other', 'Community Services & Development', 'Product Management & Development']"
company 75,job 750,4387.484389306612,1556.3150632349154,['internship'],['secondary'],['Airlines']
company 75,job 751,4920.488464347804,504.9456321511159,['part time'],['PhD'],"['Contracts Management', 'Nursing - Theatre & Recovery', 'Settlements']"
company 75,job 752,7211.298798771026,1718.693717529509,['internship'],['PhD'],"['Management', 'Natural Therapies & Alternative Medicine', 'Other', 'Travel Agents/Consultants']"
company 75,job 753,4235.37504252853,2101.597427803701,['full time'],['secondary'],"['Management - Area/Multi-site', 'Tax Law', 'Estimating', 'Receptionists']"
company 75,job 754,7437.3312289426685,3105.900415258244,['casual'],['PhD'],"['Management - Department/Assistant', 'Corporate Development', 'Help Desk & IT Support', 'Retail Assistants ', 'Consulting & Strategy']"
company 75,job 755,5632.937693156556,650.8760783399947,['full time'],['tertiary'],"['Credit', 'Materials Handling Engineering', 'Nursing - General Medical & Surgical', 'Sales - Inbound']"
company 75,job 756,2549.9024142227877,763.2884227405723,['part time'],['MBA'],"['Other', 'All Mining, Resources & Energy ', 'Cleaning Services', 'Police & Corrections']"
company 75,job 757,5776.28529004139,1495.4613589519206,['part time'],['none'],"['Assembly & Process Work', 'Other', 'Intellectual Property Law', 'Other']"
company 75,job 758,7563.225731308338,4888.604968913793,['internship'],['tertiary'],"['Other', 'Navy', 'Security', 'All Manufacturing, Transport & Logistics ']"
company 75,job 759,3209.2126366397156,1940.5368895563868,['casual'],['none'],"['All Science & Technology', 'Aerospace Engineering', 'Psychology, Counselling & Social Work ', 'Art Direction', 'Property Law']"
company 76,job 760,8860.18322958058,1968.3071296836995,['part time'],['MBA'],"['Residential Leasing & Property Management', 'Other', 'Cleaning Services', 'Carpentry & Cabinet Making ']"
company 76,job 761,4326.352469433415,2831.44635380188,['apprenticeship'],['masters'],"['All Mining, Resources & Energy ', 'Laboratory & Technical Services', 'Management - Vocational']"
company 76,job 762,4965.16055544379,3660.511528180067,['part time'],['tertiary'],['Painters & Sign Writers']
company 76,job 763,3786.537084949424,841.6515121770818,['part time'],['tertiary'],"['Customer Service - Call Centre', 'Automotive Engineering', 'Consulting & Generalist HR']"
company 76,job 764,1571.9993791160991,672.0368904113783,['casual'],['none'],"['Navy', 'Management', 'Mining - Processing', 'Fundraising']"
company 76,job 765,8485.0853768079,5916.096315575776,['part time'],['PhD'],['Aerospace Engineering']
company 76,job 766,4973.204021088168,4897.42535935767,['casual'],['PhD'],['Financial Planning']
company 76,job 767,9668.931135845858,370.7739857378989,['full time'],['MBA'],"['Legal Secretaries', 'Web Development & Production', 'All Engineering ', 'Medical Specialists']"
company 76,job 768,7716.274589972102,5162.06708726935,['part time'],['tertiary'],['Sales - Pre & Post']
company 76,job 769,5331.785521014634,4012.7316507718324,['apprenticeship'],['MBA'],"['Risk Consulting', 'Materials Sciences', 'All Consulting & Strategy']"
company 77,job 770,3573.369630981481,549.690135996711,['part time'],['MBA'],"['All Advertising, Arts & Media', 'Property Law', 'Treasury', 'Medical Specialists', 'Management']"
company 77,job 771,7867.068471190116,709.7582343141884,['apprenticeship'],['tertiary'],"['All CEO & General Management', 'Criminal & Civil Law', 'Employment Services', 'Planning & Scheduling']"
company 77,job 772,3263.566728889844,2757.7700654906735,['part time'],['apprenticeship'],"['Natural Resources & Water', 'Laboratory & Technical Services', 'Fleet Management']"
company 77,job 773,8966.372895848352,6264.452796924609,['casual'],['tertiary'],"['Import/Export & Customs', 'Production, Planning & Scheduling']"
company 77,job 774,4283.973009482539,2613.7466943694353,['apprenticeship'],['MBA'],"['Forensic Accounting & Investigation', 'Other', 'Materials Handling Engineering']"
company 77,job 775,4434.555795635152,219.60534956088517,['apprenticeship'],['secondary'],"['Architectural Drafting', 'All Self Employment', 'Law Clerks & Paralegals', 'Other']"
company 77,job 776,7511.586634463996,4930.797202217451,['apprenticeship'],['masters'],"['Journalism & Writing', 'Nursing - Management', 'Consulting & Generalist HR', 'PA, EA & Secretarial']"
company 77,job 777,7432.397279127971,5606.9040304882865,['internship'],['PhD'],"['Management', 'Programme & Project Management', 'All Government & Defence ', 'Couriers, Drivers & Postal Services', 'Management - Area/Multi-site']"
company 77,job 778,6660.9658147031705,871.5520211945816,['apprenticeship'],['apprenticeship'],['Childcare & Outside School Hours Care ']
company 77,job 779,9115.871395742683,5544.108620849446,['apprenticeship'],['PhD'],"['Volunteer Coordination & Support', 'Business Services & Corporate Advisory', 'Generalists - In-house', 'Nursing - Paediatric & PICU']"
company 78,job 780,8336.988194753554,4498.442139565277,['full time'],['tertiary'],['Mining - Drill & Blast']
