company,name,salary_top,salary_bottom,type,education,latitude,longitude,skills,description
company 87,job 878,7428.904777087771,5767.669803870234,casual,tertiary,-33.73268682888396,151.20979359496857,"['Engineering - Software', 'Administration', 'Other']","Ernst & Young (EY) CJSC invites qualified candidates to
apply for the position of HR Specialist for the Yerevan office."
company 87,job 879,9887.378021862107,4974.895822607919,part time,postgraduate,-34.01804108307635,151.18656074342974,['Road Transport '],"The Residence Manager will be responsible for the
day-to-day management of the Residence and its staff. He/ she will have
commercial accountability for budgeting and financial management,
planning, organizing and directing all Residence services, including
front-of-house (reception, concierge, and reservations), food and
beverage operations, and housekeeping."
company 88,job 880,6254.001043602388,4510.325580298453,full time,masters,-33.806433172243935,151.1488426722113,"['All Real Estate & Property ', 'General/Business Unit Manager', 'Banking - Business', 'Nursing - General Medical & Surgical', 'Inventory & Fixed Assets']","The primary objective of this position is to produce
required product in conjunction with team members insuring it is of high
quality and is timely."
company 88,job 881,6831.30845587331,1635.25699212154,apprenticeship,postgraduate,-33.83142686940427,151.51745678532356,"['Other', 'Airlines']","The Inspection Reform Expert will assist the Inspection
Reform Unit of the Ministry of Economy of the RA (hereinafter the IRU)
and relevant inspections in establishing risk based inspection system in
Armenia by assisting the IRU, relevant inspections and other experts in
(I) suggesting options with regard to more optimal, cost efficient and
effective inspection system in Armenia; (II) establishing risk based
criteria for inspections; (III) developing inspection check lists. The
work requires extensive consultation with legal specialists as well as
intense negotiations with the Government and private sector stakeholders."
company 88,job 882,4642.56361710219,2529.6227074666613,part time,PhD,-33.8477097068589,151.5421060031826,"['Management', 'Bakers & Pastry Chefs', 'Insolvency & Corporate Recovery', 'Direct Marketing & CRM', 'Forensic Accounting & Investigation']","HSBC Bank Armenia CJSC is seeking a dynamic individual
to fulfill the position of Treasury Products Sales Officer."
company 88,job 883,5326.061023323336,972.3725785246451,part time,PhD,-33.95167073946604,151.01954928259735,"['Fashion & Textile Design', 'Mortgages', 'Teaching - Early Childhood', 'Import/Export & Customs', 'Strategy & Planning']","Under the direct supervision of Chief teller, the
incumbent will be responsible for ensuring exception customer service by
performing the full range of cash and non-cash processing transactions in
an accurate and timely manner, examining documents for completeness and
accuracy, staying alert to detect counterfeit money and exercising
extreme care in ensuring the security of all monies collected."
company 88,job 884,7072.19047267173,5186.477465265932,apprenticeship,postgraduate,-33.831221160157035,150.8657918713327,"['Clinical/Medical Research', 'General Practitioners', 'Import/Export & Customs', 'Indigenous & Multicultural Services']","Linkgard Systems is looking for a competent HR
Generalist who is confident in being part of a fast-moving and
fast-growing team. The candidate must be able to work independently and
is expected to formalize many of the company's existing HR policies and
procedures."
company 88,job 885,2269.267957262895,232.98200186616435,internship,tertiary,-33.705333051840725,150.98444052052696,"['Inventory & Fixed Assets', 'Nursing - Community, Maternal & Child Health']","The incumbent will be developing software applications
working in a distributed team."
company 88,job 886,5298.5990055149705,3810.2234521626956,full time,none,-34.06256874030458,151.32171403078678,"['Underwriting', 'Administration', 'Remuneration & Benefits', 'Taxation', 'Ambulance/Paramedics']","Synergy is seeking a Business Center Manager who will
be responsible for the overall building maintenance."
company 88,job 887,5566.933026258084,4810.996631294524,apprenticeship,none,-33.909822568254135,151.4736017946401,"['All Manufacturing, Transport & Logistics ', 'Customer Service - Customer Facing', 'Natural Resources & Water', 'Litigation & Dispute Resolution', 'Mechanical Engineering']","To provide effective, transparent and legally
compliant staffing services to WVA focused on delivering quality
ministry to the communities and children we seek to serve under HROD
Manager guidance.  This is accomplished through forecasting, sourcing,
screening, assessment and placement of executive, professional and
technical personnel in a timely and cost effective manner as well as
ability to anticipate emerging organizational staffing trends and
external market trends."
company 88,job 888,6752.045183973314,4036.287873104245,apprenticeship,PhD,-33.688507523764315,151.26723905135503,"['Trade Marketing', 'Retail & Property Development']","UNESCO Chair-Life Sciences International Postgraduate
Educational Center is currently looking for an enthusiastic and
experienced Administrative Assistant. The incumbent will be responsible
for administrative assistance to the UNESCO Chair-holder."
company 88,job 889,3535.149388253117,50.76013551803315,full time,tertiary,-34.07532205431362,151.03395909840597,"['Programming & Production', 'Database Development & Administration', 'Other', 'Buying']","Armenian Development Bank is inviting qualified
professionals to fulfill the position of Business Loans Department
Leading Specialist that will be responsible for business and mortgage
lending and monitoring activities."
company 89,job 890,8765.828450359535,6263.1930322162725,internship,none,-33.872371397335854,151.0478239172979,"['Digital & Search Marketing', 'Chemistry & Physics', 'Consulting & Generalist HR']","The incumbent will be responsible for organization and
maintenance of the recruitment processes, maintenance of various HR
programs and other activities of HR department."
company 89,job 891,9877.038083053152,2024.390113762836,casual,tertiary,-33.82563863040386,151.1599154072857,"['Mathematics, Statistics & Information Sciences', 'Other', 'Industrial Engineering', 'Architecture', 'Residents & Registrars']","Grigoryan Law Group which serves the companies with
foreign (Russian) investments is looking for a Corporate Support Officer."
company 89,job 892,9363.964560910235,6835.722050075527,apprenticeship,tertiary,-33.63315780811268,151.1030194611318,['Civil/Structural Engineering'],"To build up our European Sales Support Team in
Armenia, we are currently looking to recruit a Senior Customer Care
Manager. In this position you will lead our Sales Support Operations
based in Yerevan. This includes responsibility for the professional and
effective management of our European client campaigns and customer
requests as well as personnel leadership for a team of a relevant amount
of people."
company 89,job 893,8350.115914189386,512.3437704650191,casual,tertiary,-33.877024099436724,151.211003684315,"['Estimating', 'Urban Design & Planning', 'Kitchen & Sandwich Hands']","UK Department for International Development (DFID)
welcomes applications from University students for an unpaid one-month
internship in DFID Section in the British Embassy. 
The successful candidate will get experience in daily administrative
management of the office by delivering general support to the Section
work."
company 89,job 894,9382.537056930305,7533.724875409347,casual,tertiary,-33.84870244269771,151.12946777317023,"['Management - Area/Multi-site', 'COO & MD', 'Generalists - In-house', 'Telecommunications']","The incumbent will serve customers by helping them
select products."
company 89,job 895,8944.7204855967,8248.117728815105,casual,tertiary,-33.89171159748241,151.50413919420245,"['Fashion & Textile Design', 'Insurance & Superannuation Law', 'Other', 'Corporate Finance & Investment Banking', 'Sales Representatives/Consultants ']","The incumbent will facilitate child/ sponsor relations
in the Area Development Program (ADP), assist the Sponsorship Coordinator
in applying sponsorship standards and policies, and translate all letters
coming from the sponsors to the sponsored children (from English language
to Armenian) and letters going from children to sponsors (from Armenian
to English)."
company 89,job 896,8285.759914327571,4685.669178302464,full time,postgraduate,-33.73445872204977,151.10440953049374,['Strategy & Planning'],"SAMSA is looking for 2 Mobile Medical Team Officers
(MMT Officers) for its ""Increase Access to Primary Health Care through
Mobile Medical Teams"" project supported by USAID. The MMT Officers will
work for Tavush and Sjunik Marzes: travel time - over 40%."
company 89,job 897,7887.266657510466,6866.424401050659,full time,none,-33.99535337985433,151.03608527542065,"['Clinical/Medical Research', 'Teaching - Early Childhood', 'Nursing - Management']","To actively participate in the development of rural
microlending in Georgia on a long-term basis"
company 89,job 898,8732.608036048434,1472.0509584498786,part time,masters,-33.82477777718659,150.99975239595068,['Analysts'],"Vallex Group CJSC is looking for a specialist to work
within the Analysis and Planning Department of the company to provide
various analyses for business decision-making. The incumbent will work in
Yerevan, with business trips within the Republic of Armenia (Lori Region)
and to the Republic of Nagorno Karabagh."
company 89,job 899,3171.217122705343,532.6233424267047,full time,postgraduate,-33.988937273505904,151.076521161302,"['Psychology, Counselling & Social Work ', 'Banking & Finance Law', 'All Legal ', 'Management', 'All Manufacturing, Transport & Logistics ']","As a Senior .NET Developer, the incumbent will help
build the Company's next-generation web applications where users connect
on a daily basis to learn, contribute and interact. You will be
responsible for developing and supporting business solutions using the
.NET Framework for the Company's clients and work in a varied, fast-paced
environment."
company 90,job 900,3401.614751000216,2704.078445730349,casual,none,-33.82805967449385,151.43682966325778,"['Receptionists', 'Environmental Services', 'Community Development']","The United Methodist Committee on Relief (UMCOR) is
currently recruiting a Consultant to conduct a mid term evaluation of
the third project cycle of the USAID funded ""Sustainable Asssitance to
Women and Their Families in Nagorno-Karabakh"" Project, for the period
September 2002-September 2003. The project has primarily focused on
raising the living standards of women and their families by providing
financial services to urban and rural population in four regions of
Nagorno Karabakh."
company 90,job 901,2766.711314807866,402.37452368898084,casual,secondary,-33.97921710108115,151.17135686607924,"['Winery & Viticulture', 'Fitters, Turners & Machinists', 'Surveying', 'All Call Centre & Customer Service ', 'Training & Development']","The candidate will be responsible for potential risk
analysis."
company 90,job 902,7390.087503360616,1865.4383834750322,casual,postgraduate,-33.69249599010377,151.2804672108434,['Telecommunications'],"The incumbent will be responsible for receiving and
registering orders by phone."
company 90,job 903,4337.891333835116,3620.050220798472,casual,secondary,-33.665183770378185,150.99303027341895,"['Government - State ', 'Other']","Tospa CJSC (City FM 106.0 Yerevan) is seeking a PR and
Promotion Manager. Under the direct supervision of the Executive
Director, the incumbent will initiate, maintain and develop appropriate
corporate relationship with other media outlets, counterparts and
clients."
company 90,job 904,7765.705617393142,5011.276903249188,apprenticeship,masters,-33.79757600279223,151.35855678822773,"['Building Trades', 'Brand Management', 'Printing & Publishing Services', 'Industrial Relations & Employment Law', 'Oil & Gas - Engineering & Maintenance']","AVC is looking for Mobile and web applications
developer to perform IT related duties in mobile and web spheres,
including design, development, analysis and maintenance of high-quality
software product applications."
company 90,job 905,1333.900626855058,436.6356230120727,apprenticeship,secondary,-33.79752833763074,151.49948886539292,"['Banking & Finance Law', 'Materials Handling Engineering', 'Management & Change Consulting', 'Law Clerks & Paralegals', 'Settlements']","The incumbent will be responsible for the vault
operations."
company 90,job 906,8794.145680967285,1979.9770579569088,full time,postgraduate,-33.94188338781677,150.97866888656569,['Optical'],"NairiSoft is looking for individuals with flexible
thinking and base knowledge in programming to learn modern technologies
with an opportunity to continue working in the Company for a long term as
a Web Developer."
company 90,job 907,2740.3127670502613,1441.5390129853445,casual,postgraduate,-33.920509971386196,151.50033158461233,"['Other', 'Brokerage']","The CYD Trainer in coordination with the CYD Program
Manager is responsible for the review/ revision, implementation,
evaluation, and final reporting of the Pre-Service Training for new Peace
Corps Volunteers in country. The CYD Trainer will be responsible for
creating lesson plans, revising training materials, and delivering
training sessions. The CYD Trainer must become familiar with the Peace
Corps training approach and both the Community Economic Development and
Youth Development Sector in order to successfully plan, conduct, and
evaluate the training program and trainee performance."
company 90,job 908,5575.969746364624,678.3822714607912,part time,postgraduate,-33.8481734929176,151.49384693675157,"['Computer Operators', 'Farm Management', 'Pickers & Packers', 'Other']","The Account Representative will be responsible for the
effective management of sales and promotion activities in the company."
company 90,job 909,7647.25208069794,3138.4733488757142,apprenticeship,secondary,-33.765476291381475,151.0526856965341,['Other'],"The Designer will work under the direct supervision of
the Head of Advertising and PR department. The incumbent will carry out
design and computer layout services for printing of flyers, posters,
standers, banners, outdoor ads, promo materials, corporate materials,
advertising images, Flash banners, etc."
company 91,job 910,4696.758860873166,2579.10764765207,casual,masters,-33.854287261550375,151.19782146466375,"['Insolvency & Corporate Recovery', 'Maintenance']","Darmantest Laboratories is looking for an English
speaking qualified Doctor of Medicine (DM) for the position of
Sub-Investigator."
company 91,job 911,7751.190019041478,2385.555738566831,casual,postgraduate,-33.924860860591416,151.12834094184134,['COO & MD'],"ARGE Business LLC is seeking a Van-Seller to organize
duly and effective sales implementing advanced methods and technologies."
company 91,job 912,9695.366795221858,7392.267383927958,internship,tertiary,-33.96804267616471,150.9112697525948,"['Other', 'Surveying', 'Government - State ', 'Dental ']","The Global Village Energy Partnership (GVEP), a Type
II Partnership launched at the World Summit on Sustainable Development
(WSSD), is seeking a full-time Manager for the GVEP Technical
Secretariat and broader Partnership. This individual will have lead
responsibility for management and operation of the GVEP Technical
Secretariat and will report to the GVEP Board of Directors."
company 91,job 913,1234.8155649472692,733.1312388571098,casual,secondary,-33.783372763939134,151.12224673145292,"['Airlines', 'Bar & Beverage Staff', 'Natural Therapies & Alternative Medicine', 'Agronomy & Farm Services', 'All Education & Training ']","Debenhams is seeking a dynamic and well motivated
Market Research Analyst with strong leadership, management and
communication skills."
company 91,job 914,5923.20026270514,1803.3281210304574,internship,PhD,-33.98422622169699,151.43997705585133,['Networks & Systems Administration'],"Telegate LLC is looking for an energetic PHP/ MySQL
Developer to join the company's Web Development department."
company 91,job 915,8322.061154902713,4207.990806453275,apprenticeship,masters,-33.71414475756127,151.11511466000812,"['Other', 'Other']","For this position the incumbent will be supporting
customers using the Windows CE operating system on various mobile
devices. He/she will be working with the company's international clients
via email, phone, and in person, so solid communication skills will be
vital to his/her success."
company 91,job 916,5069.884158851775,1860.7012802339195,apprenticeship,postgraduate,-33.77518605292754,151.374354137127,"['Management Accounting & Budgeting', 'Teaching - Primary', 'Dieticians', 'Accounts Receivable/Credit Control']","The Public Sector Consultant provides support to the
World Bank teams in supervising Public Sector Modernization and Judicial
Reform Projects in Armenia."
company 91,job 917,9704.269241429973,1387.2099038795072,apprenticeship,PhD,-33.85018663225226,150.94849899656873,"['Landscape Architecture', 'Recruitment - Agency', 'Retail & Property Development']","Under the supervision of the Executive Director,
implement and develop ESDF projects."
company 91,job 918,3097.394191265167,2706.9481995561073,full time,none,-33.818323130876195,151.27746872435628,"['Engineering Drafting', 'Environmental Engineering']","The Database Manager is responsible for the
collection, recording and follow-up of all the medical data of the MSF
TB program implemented in the marzes into the electronic database."
company 91,job 919,3054.0518366890346,820.261344517258,part time,masters,-33.819905684169186,151.55311074546452,"['Chemistry & Physics', 'Management - Agency', 'Marketing Communications']","Within the framework of its project on Model OSCE
Conference in Armenia, the OSCE Office in Yerevan is inviting Armenian
nationals to apply for the position of Trainer/Consultant for the
participants of the Model OSCE Conference on 5-6 November 2010 in
Yerevan. The main task of the incumbent shall be overseeing the
preparation process by participants, including advising on their
positions, statements, interventions."
company 92,job 920,2435.0621656668127,676.9754896894153,part time,postgraduate,-33.73773915413297,151.08122736241356,"['Other', 'Mining - Engineering & Maintenance ', 'Intellectual Property Law', 'Floristry']","Harutiunian & Partners Law Firm LLC is looking for an
organized, swift and capable Office Assistant/ Secretary."
company 92,job 921,7072.376777677253,1218.750778127855,full time,PhD,-33.922495851755244,150.9401295963467,['Treasury'],Armobil CJSC is looking for a Marketing/ Sales Manager.
company 92,job 922,6836.004937654428,6188.153788149181,internship,PhD,-33.87701455705917,151.43070116158628,"['Insurance & Superannuation Law', 'Supervisors/Team Leaders', 'All Administration & Office Support ', 'Strategy & Planning', 'All Accounting ']","With the support of the Project Management Consultant
(PMC), the Chief Engineer will assist the Chief Executive Officer and
Deputy Chief Executive Officer/ Senior Advisor in ensuring timely and
high quality implementation of civil works under the North-South Road
Corridor Investment Program (hereinafter Program)."
company 92,job 923,7453.9030729325295,4574.447643858707,casual,none,-33.68219797269452,151.09139708792267,['Illustration & Animation'],"The Project Manager (PM) will report directly to the
Program Director. The PM is responsible for managing the project,
inclusive of supervision and coordination of the project activities
planning and implementation. He/ she will also ensure the timely and
efficient delivery of Project outputs leading to the achievement of
expected results."
company 92,job 924,8884.897416822754,1510.135491575616,full time,PhD,-33.7673492516727,151.25763268874087,"['Mining - Operations', 'Management - Agency', 'Surveying']","Naregatsi Art Institute is looking for an Executive
Director/ Chief Executive to implement the strategic goals and objectives
of the NAI and enable the Board to fulfill its governance function.
He/she will give direction and leadership to achievement of the NAI's
philosophy, mission, strategy, and its annual goals and objectives."
company 92,job 925,9364.778137494923,3889.603198443774,part time,postgraduate,-33.86533961803759,151.04724548926984,"['Medical Administration', 'Residential Leasing & Property Management', 'Carpentry & Cabinet Making ', 'All Construction ']","The incumbent will be responsible for all aspects of
systems architectural and functional design, as well as coordination and
guidance of technical staff on the project."
company 92,job 926,2212.058701172849,382.9185502200305,casual,masters,-33.669468260812984,151.11703488122566,"['Fashion & Textile Design', 'Other']","The incumbent will research the corporate market and 
organize meetings to present the company and its services to potential
customers, in order to achieve sales/ marketing strategic goals and
increase corporate sales."
company 92,job 927,9005.752686476924,1637.4866350205475,casual,none,-34.01420515344193,151.33039755176904,"['Legal Practice Management', 'Environmental Engineering', 'Oil & Gas - Production & Refinement', 'Actuarial']","The incumbent will mainly be responsible for accepting
payments and filling payment orders."
company 92,job 928,4205.426218660052,3010.738651197522,full time,postgraduate,-33.86223321895611,150.91249385588864,"['Legal Practice Management', 'All Call Centre & Customer Service ']","Under the supervision of the Lead Evaluator, the
National Researcher in Armenia will contribute to the needs assessment
report. The National Researcher will conduct interviews with a broad
range of stakeholders in Armenia, perform desk research, and provide
country-specific background information."
company 92,job 929,9155.968699151133,1274.9455231664142,internship,masters,-33.72928282299695,151.11252673057473,"['Industrial & Employee Relations', 'Marketing Assistants/Coordinators', 'Automotive Engineering', 'Management']","We are looking for a candidate to fulfill the position
of Administrative Assistant."
company 93,job 930,7887.9225329317205,1900.8389954952,part time,postgraduate,-33.68257939862188,151.19199462964548,"['Tutoring', 'All Farming, Animals & Conservation ', 'Materials Handling Engineering']","National Mortgage Company RCO CJSC is looking for a
motivated and proactive candidate for the position of Deputy Chief
Accountant to implement accounting activities of the company. The
incumbent will perform duties and activities related to accounting
procedures, taxation, as well as financial and management reporting."
company 93,job 931,3928.586629659803,687.7906715119398,part time,PhD,-33.842747557400685,151.07977412704804,"['Management - Vocational', 'Digital & Search Marketing']","Converse Bank is looking for a Teller who will
accurately and efficiently process and record various banking and
financial transactions, promote and advise on the bank's products and
services. This position requires knowledge of all banking products and
the ability to deepen or retain relationships through service and sales."
company 93,job 932,8237.63338656098,3406.1427116322516,internship,PhD,-33.78555174562085,151.52785396650333,"['All Construction ', 'Fitters, Turners & Machinists', 'Board Appointments']","Lime Tech is looking for a Junior Developer to work in
Gyumri."
company 93,job 933,8967.199261613945,3768.518888032901,internship,tertiary,-33.933794981906175,151.13011787987233,"['Recruitment - Agency', 'All Trades & Services ', 'Client Services', 'Audit - External']","The Trainer will provide training on Project Proposal
Development and Fundraising for program local Sub Recipient NGOs staff to
equip the participants of the training with skills and strategies in
proposal writing and fundraising necessary for ensuring sustainability of
the projects currently implemented by the NGOs within the frame of the
Support to the National Program on the response to HIV Epidemic in
Armenia program.
Detailed job description can be found in the file attached below."
company 93,job 934,9387.58481458878,7316.1006496816435,internship,postgraduate,-34.04600487649267,151.31178951794826,"['Other', 'Management', 'Consulting & Strategy']","Prof Al LLC is looking for an Irrigation Engineer to
conduct the Irrigation systems' design and installation works."
company 93,job 935,6800.978900118453,2106.3684680195947,part time,secondary,-34.05722548591948,151.16803399433533,"['Research & Fellowships', 'Power Generation & Distribution', 'Industrial Design', 'All Human Resources & Recruitment ', 'Analysis & Reporting']","Eurodrug Laboratories is seeking a qualified Medical
Representative to work in Armenia. After a solid product training the
incumbent will become the primary source of information of the company's
products to the medical profession in Armenia."
company 93,job 936,8029.623985770919,3518.8248487718643,internship,PhD,-33.98120208003172,151.2002764133712,"['Management', 'Testing & Quality Assurance', 'Management - Store ', 'Underwriting']","Financial Sector Deepening Project (FSDP) will be
assisting Ministry of Finance and Economy (MFE) in the official
translation and national adoption of International Financial Reporting
Standards (IFRS) in accordance with the requirements and procedure of
International Accounting Standards Board (IASB) and Review Committee
(RC) Experts. In this regard, FSDP announces 3-4 job vacancies for
IFRS/IAS Translation Review Committee Experts, who will be responsible
for review, editing, and revision of the Armenian translation of the
translated International Financial Reporting Standards (IFRS) in
accordance with the IASB/IASCF requirements and procedures.
The Review Committee Experts must be approved by the IASC Foundation."
company 93,job 937,7145.815565795727,6343.724393066202,full time,secondary,-33.71762677900223,151.3510859120825,"['Reservations', 'Hair & Beauty Services ']","Baldi London is seeking a Senior Accountant to carry
out the organization's accounting maintenance and the reports' drafting."
company 93,job 938,7112.095342963187,4306.043373080275,part time,postgraduate,-33.99344820809641,150.95290721400548,"['Nursing - Aged Care ', 'Management']","Under the direct supervision of the General Director
the Administrative Assistant will be responsible for a variety of tasks
essential to maintaining efficient office operation. This position
requires ability to plan a complex range of duties in a constructive and
autonomous manner."
company 93,job 939,5528.347937651866,3375.398572476139,full time,none,-33.80123861211614,150.9989142041207,"['All Human Resources & Recruitment ', 'Teaching - Early Childhood']",The Web Designer will build flash based websites.
company 94,job 940,7918.062011243093,141.31827363715988,casual,tertiary,-34.013097592372745,151.39535905865532,['Printing & Publishing Services'],"The incumbent will be responsible for IT reporting and
data warehouse development, configuration and maintenance."
company 94,job 941,7093.409466625304,4312.222888194411,internship,postgraduate,-33.647832696574916,151.1664545820684,['Property Law'],"The Virtual Solution Global Services LLC is seeking
for a motivated Senior Java Developer for Web based applications
development."
company 94,job 942,4782.44949883178,906.7649881357443,apprenticeship,PhD,-33.9403818730155,151.3278092720762,"['Management', 'All Healthcare & Medical ', 'Field Engineering', 'Audit - Internal', 'Air Conditioning & Refrigeration']","Under the overall guidance of UNDP Environmental
Governance Portfolio Analyst and direct supervision of the UNDP Climate
Change Programme Coordinator the Project Task Leader will be recruited to
support Programme Coordinator with the authority to run the project
technical and operational activities on a day-to-day basis. Project Task
Leader??s prime responsibility is to ensure that the project produces the
results specified in the project document, to the required standard of
quality and within the specified constraints of time and cost. Project
team of national and international consultants will support coordinator
and the Task Leader in implementing project activities."
company 94,job 943,9488.498117856361,4433.167271886078,internship,secondary,-33.741611382964585,151.47324030082854,"['Law Clerks & Paralegals', 'Other', 'Industrial Relations & Employment Law']","The primary objective of this position is to support
the Human Resources infrastructure by providing exemplary service to
internal customers in the areas of recruitment, on-boarding, employee
relations, benefits administration, performance management, and employee
training and development."
company 94,job 944,7260.52145709527,773.2045007885447,internship,PhD,-33.90052719707948,151.55657142143957,"['Air Force', 'Field Engineering']","The Irrigation Project Officer will coordinate and
oversee all project activities under the Infrastructure Activity (IA) of
the Irrigated Agriculture Project (IAP) and report to the Chief Executive
Officer (CEO) of the Management Unit (MU). Procurement management,
construction management and implementation management responsibilities
will be carried out by the Water Sector Development and Institutional
Improvements Project Implementation Unit (Irrigation PIU) under the
State Water Committee."
company 94,job 945,9508.233180594325,4075.2411529437613,part time,none,-34.03196854599178,150.96444448662658,['Property Law'],"The cosmetologist has to work in the ""Burmunk"" chain of
perfumery products with the distributed luxury brands."
company 94,job 946,3696.9698570852715,481.9154386046698,full time,none,-33.74910059906109,151.5172856403978,"['Treasury', 'Nursing - Paediatric & PICU', 'Other', 'Other']","McCann Erickson LLC is looking for an experienced
specialist for the position of Account Manager."
company 94,job 947,7664.528832154703,4505.36959436749,full time,PhD,-34.0024123005109,151.28723556715303,['Event Management'],"Foundation for Restoration of Sevan Trout Stocks and
Development of Aquaculture is looking for a qualified specialists for the
position of Biologist to join a team working on integrated long-term
project."
company 94,job 948,9371.132194732143,8909.738635261652,casual,masters,-33.93691938456124,151.26976238670156,"['Management', 'Engineering - Hardware', 'Insolvency & Corporate Recovery']","Megamotors LLC is looking for a candidate who will be
responsible for the mechanics and technical workgroup in the service
center."
company 94,job 949,5016.529727955087,2609.0732204221777,casual,none,-33.831624307288195,150.97500937480535,"['Banking - Retail/Branch', 'Natural Resources & Water']","Cascade Insurance ICJSC is looking for a motivated,
self-driven, highly professional candidate for the position of
Accountant. The successful incumbent will be responsible for overall
accounting of the company. The position holder will carry out several
accounting functions, and other duties as assigned. The Accountant will
report to the Chief Accountant of the company. Cascade Insurance is
looking for a well organized and hard working person able to work in a
western-style office environment towards the achievement of team goals."
company 95,job 950,7388.608187161262,3279.1345740383317,part time,none,-33.64471136749332,151.1938017229101,"['Management', 'Residential Sales', 'Coaching & Instruction']","Senior Software Engineer in Deep Submicron Department
will take a leading role in design and implementation of advanced
software products for physical layout of ICs."
company 95,job 951,8008.230209793405,4125.044690479311,part time,masters,-33.79190002567919,150.9639764028902,"['Field Engineering', 'Other', 'Farm Labour']","Media Diversity Institute (MDI) is looking for an
experienced journalism trainer from Armenia to participate as a
co-trainer in a three-day workshop for journalists on diversity
reporting.
The workshop, which will be held on 16-18 February in Yerevan will focus
on the full and objective coverage of both the majority and minorities -
using both international and local examples and trainers. Workshop
sessions, using a mixture of theory and practical exercises, will focus
on the way the media covers diversity issues, and how it could improve
that coverage."
company 95,job 952,7451.6349038971275,3254.998520698451,apprenticeship,secondary,-34.05294803958402,151.39068708703726,"['Ambulance/Paramedics', 'Banking - Corporate & Institutional']","Commercial Director will manage sales of the company's
products and services in within a defined geographic area,
province or country. The incumbent will also ensure consistent,
profitable growth in sales revenues through positive planning,
deployment and management of sales personnel, identify objectives,
strategies and action plans to improve
short- and long-term sales and earnings."
company 95,job 953,9397.180861056984,1854.9500594971546,casual,postgraduate,-33.864367032787385,151.18225140412275,"['Construction Law', 'Mining - Operations', 'Surveying']","The Flasher shall work with web sites, create flash
intros."
company 95,job 954,5189.343743747187,2946.9883105283766,casual,PhD,-33.70443721685482,150.97112341029248,"['Veterinary Services & Animal Welfare', 'Nursing - Paediatric & PICU', 'Nursing - Aged Care ', 'Pharmaceuticals & Medical Devices']","The incumbent will be responsible for attracting new
customers, creating high-quality credit portfolio and its management."
company 95,job 955,3860.2579515430657,49.05334434360809,apprenticeship,secondary,-33.70202169337925,151.03803112703744,"['Engineering Drafting', 'Waiting Staff']","SAS Group LLC is seeking a Web Programmer to implement
the user interface for a suite of web-based applications, including
integration with other systems and to direct the on-going design of the
corporate website and carry out ongoing changes to the site as required."
company 95,job 956,4329.126700196162,2495.1730862822474,apprenticeship,PhD,-33.93933305881982,151.31121170918897,['Automotive Engineering'],"Reporting to the Chief Executive Officer (CEO), the
General Counsel/ Deputy CEO will be responsible for providing legal
advice to MCA-Armenias Governing Council and will address and resolve
all legal issues of the MCA-Armenia program. The General Counsel (GC)
will also provide or coordinate the provision of legal advice on all
issues affecting the internal operations of MCA-Armenia, including, but
not limited to, government contracts, third party commercial contracts,
fiscal law and corporate records management. The GC is responsible for
identifying and analyzing legal issues, negotiating and drafting key
documents (including all powers of attorney and delegations of
authority), presenting clear recommendations to the CEO and the Board on
legal matters and ensuring legal compliance by MCA-Armenia with the
Compact and supplemental agreements and with all applicable laws and
regulations. The GC shall perform such other duties and exercise such
other powers as are commonly incidental to the office of the general
counsel. 
In addition, the GC should deputise the CEO during his absence,
including taking over representational functions, as well as by
overseeing the financial management and administrative matters."
company 95,job 957,8760.266588883005,8191.475750293439,full time,tertiary,-33.87751917533761,150.97613029372576,['Oil & Gas - Operations'],"The Procurement Director will be responsible for all
procurement activities in a five-year public works program (PWP)
financed by USAID. The public works programs will provide vocational
training and immediate income to those who are unemployed, while at the
same time meeting high priority community infrastructure needs. The
position will be based in Yerevan, but will require frequent travel to
regions. The project will implement eight infrastructure rehabilitation
projects per year in the regions of Armenia, such as water systems,
health posts and schools. The Procurement Director will be responsible
to the Project Director. The position is effective upon the award of a
contract by USAID."
company 95,job 958,5291.464758251978,412.9173517107443,casual,secondary,-33.8266522236063,150.89961405486218,"['Office Management', 'Planning & Scheduling']","The candidate will be responsible for all aspects of
systems administration including networks, applications and databases.
This includes implementation, configuration, maintenance,
troubleshooting, security and usage monitoring."
company 95,job 959,1723.7234719278438,981.5458105613151,apprenticeship,masters,-33.99625899060767,150.9622765431258,"['Computer Operators', 'Other', 'Technicians ', 'Account & Relationship Management', 'Fishing & Aquaculture']","The incumbent will be responsible for technical support
of customers and handling new interconnection."
company 96,job 960,3842.3922419942737,1305.880278690108,casual,none,-33.863258566935436,151.46672548948285,"['Forensic Accounting & Investigation', 'Other', 'Maintenance & Handyperson Services', 'Butchers', 'Aerospace Engineering']","IT Specialist for Maintaining of NCVETD Website will
be working under the overall supervision of the UNDP VET Project
Coordinator and NCVETD Director."
company 96,job 961,7065.535416793614,4753.426369005269,casual,secondary,-34.05137405285891,151.28209159462872,"['Labourers ', 'Intellectual Property Law', 'Field Engineering']","NairiSoft Inc. Armenia is seeking a Junior Software
Testing Specialist to learn and join its Test Team."
